"Player Id","Ign","Team"
1150,"CLINT","Penguin Sledding"
11633,"Cliqahh","Yo"
18247,"Clique","C&S Team"
12125,"Cllancee","Rage's Rangos"
2673,"cllll3","UBITEAM"
12990,"Clone","Underdogs (Albania)"
7883,"Closecito","Kuma Louis"
6415,"Closer",""
12039,"cloud","FBM"
2983,"Cloud","Natus Vincere"
6553,"Cloud",""
3654,"clouda","Team Cohesion"
12053,"Clouddy","OmegaKek"
13045,"Cloudey","Indiana Syndicate"
11084,"CloudMoon",""
4933,"CloudTail","Flash and Dash"
2243,"cloudy","Sekai"
17522,"cloudy","Mythoclast"
11043,"cloudy","the bros"
18168,"Cloudy","Hero Zero KDA"
6475,"cloudzz","Pirate Nation"
5195,"Cloupy","le panes"
2298,"Clovis","Onfire Team"
1226,"clown","run it down mid"
16445,"CloZe","Hex Esports"
4744,"cltt",""
15263,"Clu","Zoomers"
14667,"CLuckas07","No orga"
5144,"Clules","Wild Spirits"
17958,"Cluster","Legion (Nepal)"
12727,"clutchd","Dire Esports"
5601,"clutchh","Team Rumble"
1467,"clutchyy","Chiefs Esports Club"
14710,"Cluvy","Luccini Gaming"
4087,"ClxX","All Gamers"
1789,"clydeD","ATLAS Esports"
10,"CLZ","FENNEL"
10399,"cmd","craic"
1531,"cmsph","Bestial Esports"
1520,"cmtJ","HighPower Esports"
2920,"cn0x","ERZINCAN GAMINGxD"
732,"cNed","Acend"
5729,"CnJ","Polaris"
6516,"CNKa","KASTIRALIS"
14705,"Cnqrz","Collateral eSports"
15124,"Cns","BIG WIN"
12894,"cnstnt","The Last Resort"
15114,"Cnweo","Secret Esports"
6582,"Co1d",""
3104,"coachJ",""
13319,"coal","DaBaby Clan"
12336,"Cobalt",""
14535,"cobeast","Aerstream Esports"
18466,"Cobol","Bloody Vikings"
2954,"Cobolt",""
12352,"Cobong",""
11909,"Cobra","140 dmg"
14276,"Cobra","Deagle Demons"
9067,"coco","Oasis Gaming"
5222,"coco","JeimonMx"
16418,"coco","PRACC"
2581,"coco","Just W"
7284,"Coco","Sons of Death"
11123,"coco1",""
18052,"coco(Fe)","SKAIKRU"
12878,"Cocoine","VİTEAZ"
8710,"cocoon","ezchoke"
6441,"Codean","Pirate Nation"
6722,"Codey",""
5879,"codeZ1n",""
18090,"CodeZendiii","Josei Tempest"
8839,"Codi2K","BibleThump"
11495,"Coelha","Divine Predator Gaming"
2079,"Coffee","One Breath Gaming"
7230,"coffeeman","Coliseo Xibalbá Esports"
310,"cogs","Genuine Gaming"
1155,"cogu",""
15246,"Cohburg","Pho Real"
7505,"Coin","HighRollers"
13032,"Çok iyiyim","hunterr"
4266,"Cola","Arlington E.C."
2283,"Colbat","Team SMG"
6469,"Colbs","Lazarus Esports"
630,"colbsoN",""
15365,"Colchi","LFT (KR)"
15858,"Cold","Recca Project"
13076,"ColderSo",""
4074,"COLDFISH","KONE"
17233,"Coldstone","SCUDERIA FERRARI PEEK"
6002,"coldwhite","ProAiming"
4159,"Coleman98","Iconic"
2697,"ColeUP","Seeker"
12440,"coley","we dem boyz"
9456,"Collapse","Notorious77"
16486,"COLLAPSE","kebabmasterz"
9024,"Colt","7 Figure Gens"
12751,"Coltan","Earn Bear Money"
16625,"coltrane","Pog Champions"
7580,"Coltz","Art Of Revolution"
8319,"Comar","dogz"
15752,"COMbat","Spectral Esports Purple"
236,"CombatRy",""
14976,"ComeOk","tp i 2 luza"
17375,"Comii","Rexpect eSports"
2328,"Complex","GunsForHire"
14643,"Complex (LAN)","NewNations Gaming"
9030,"Con3","Team Cohesion"
12057,"Conch","STORM"
16968,"Condessa","FOFOLETTES"
10459,"Conels","eFilete Ruso"
12206,"Confucius",""
6258,"conir","FA Team"
9682,"connasse","the bros"
15342,"Connher","Merry Men"
17602,"conorbaby",""
7727,"conorbb","Conor's BBs"
16170,"CONP1ÑA","Young Supremacy"
3776,"Conquest","UH Pristine"
15279,"conrad","Taipan Esports"
14234,"Conroyy","21Solution Esports"
6024,"consu","4fun (LATAM)"
2852,"contii","Actually Homeless"
7573,"convolk","LPB"
12644,"Conzy","Outlaws OCE"
5183,"coob","Malvinas Gaming"
12072,"Coochie Mane","To Da Crib"
368,"cooK","3P Esports"
16819,"cook1e","Rated Gaming"
1121,"Cookie","Death Dose"
11780,"Cookie Coach","Team Sinful"
7683,"cookies","W+MOUSE1"
15440,"CooL","Roh Elbas Gang"
13906,"Cooler","Disrupt Gaming"
7801,"Cool Full","Team Sinful"
7406,"Cool Guy","XD"
2239,"coolnick123","saY hello!"
15202,"coomershark",""
17117,"Cooper",""
11329,"coquetel","pokemongo"
12051,"Coração","Chicken CLUB"
18365,"CorbZera","Lobster"
16947,"Corde","Team Novas"
10898,"Core","Green beans"
15243,"CORE Joe","Project CORE"
1217,"corey","FaZe Clan"
9636,"corr0","Thunderbolts Gaming"
13350,"corrosion","No Kizzy"
14801,"Corsaire","MIX2PLOUCS"
5792,"Cortex","aimless"
18463,"CortexDesire","Kings of the North Girls"
17124,"Cortez","HEET Infernos"
4782,"cortezia","INFLAMES GAMING"
15890,"CortezZ","FS Esports"
3126,"corty","Way to Felicity"
14998,"Corvete","Epq"
9603,"corvi","DKS Esports"
15330,"corvo","Dark Matter Purple"
17088,"CorvoHD","Kantic Gaming"
10679,"cos1","ILURO GAMING"
364,"CoSa",""
12307,"COSMATHEUS","Guardian espor"
5153,"CosmicKid","Dark Galaxy"
4434,"CosmicScarlet","Cease Gaming"
5203,"CosmoMumbles","POLAR SQUAD ESPORTS"
17662,"CosmosBlack","5 Sages E um Sonho"
11162,"cosn","NO SHOT"
6018,"CostelA","Troco tiro rindo"
82,"Cosy Marie","Space Cheaters"
10043,"Courtzinho","No orga"
8234,"cover6","VK9"
3072,"Coverh","PANTS DOWN"
1855,"Coverh3ll",""
11118,"covinhas","Pink Hats"
12383,"CowBoy biBop",""
3587,"Cowman","宇宙艦隊"
6723,"COY",""
6530,"coyotecojoツ","Venecos Gaming"
5647,"cozje","dfiance"
9306,"Cozobi","Lobos E-sports"
16649,"Cozyy","Team Titan"
2412,"Cp2",""
18002,"CptRag3","Venom Legions"
3750,"CPTT",""
455,"cpx",""
3108,"cqJESUS","chefe$"
15055,"CQNSTA","The Paw Brothers"
8276,"cqntrl","DROPANOBEAT"
17240,"cqrsed","FIAP"
5412,"CR1MiNAL",""
4622,"cr1smeist3r","FROM NEW YORK"
14420,"Cr1spy","TheChadFive"
12455,"Cr4zYLEm0N","ABC E.Sports"
2694,"crab1k","SMARACIS eSports"
2229,"crack","sly"
18063,"CrackShot","Ratgirls"
15670,"craft","THE SHABLES"
14666,"craigys","Zeal Esports"
4155,"crakd","Sbread Gaming"
14732,"Craked","Deviance"
2027,"crash","Can't Be Killed"
2483,"crashies","Team Envy"
11382,"Crashzera","Apenas Streamers"
18074,"crasyee","Cynical Empress"
143,"crasykid","Fractal"
5455,"Crawler","Diablada Esports"
9513,"Crax","OnPointGaming Bravo"
15297,"CrayCup","Baking Company"
11416,"crayon","Spectral Esports Blue"
3502,"crayZ","VELOX"
8022,"CraZe","Tenstar Titan"
13975,"Crazybad","TradeLikePros Academy"
16934,"Crazybiao","Phoenix (HK)"
18534,"CraZyBTW","anXious"
936,"crazyd33R","iPon Team Horizon Reapers"
1030,"Crazyguy","Team Big BAAM"
14102,"crazylightzz","Insanity"
8657,"CrazyMonkcs","GamerDuderGuys"
12749,"crB","Team 6IX"
2924,"CREA",""
9018,"creamO","ShadowFox"
17967,"Creamyy","DRS Gaming"
4510,"Creanak","Anteiku"
10046,"create",""
12340,"Creative","Noble Experience"
7887,"CREATIVE","VI VET MEST"
12718,"Creekyy1","Hectic Habibs"
17262," creeperonthabeat",""
8694,"creepy","MUSICA"
6543,"Creistal","ZaPs Clan"
6559,"Crekis","Full Zen"
12698,"Creme Brulee",""
16992,"CREMOSA","InVids"
10374,"crems","6'4 fully tatted"
11059,"Crescent","Xplicit"
17348,"crescents","BIG SCYTHE"
12288,"Crescent/Yun","FUG"
13128,"Crewen","FIREPOWER"
10436,"Cridow","EtherWind"
13907,"Cries","Disrupt Gaming"
15970,"criM045",""
1719,"CrimeTime","Dreamers"
6104,"CRIMINOSO","4BR e 1 Manito"
13884,"Crimson","ESC Esports"
3018,"Cringe","Adderall Andies"
13048,"CringeJoy","Manager Team"
13219,"Crip",""
7651,"Cripi",""
13221,"Crips","Kocaeli Esports"
9112,"cris","raeB's Anime Club"
9856,"cRis","Team Voracity"
18770,"Crisitoe","Casualties"
16192,"crisM","5mancore"
15183,"Crispy","Luulot pois"
16662,"Crispy","Team Solace"
5721,"Crissdelsure","Cows in Pyjamas"
17473,"Cristina",""
17806,"CrisYuuki","Frat3rnity"
3928,"Crit","God Given"
2062,"Critical","Built By Gamers"
13197,"criwdd","Cobra Kai"
7536,"Crizki","RCTIC"
4974,"crk690","Step Brothers"
14254,"CRMJ","Crack Heads"
15825,"crN","Yang Terxakiti"
216,"CRN","Eternity Esports"
16633,"cro3N","XTR"
2106,"Croarus12",""
6109,"Crocow","KG Network"
11313,"crohnic","mato30eperco"
10472,"crohnos","86"
8887,"CroiX",""
17085,"crong","5Star"
13584,"Cronos","Exorcist.ESC"
13581,"crook","SNRG eSport"
3606,"CrosshaiR","True Rippers"
16770,"Crouch Spammer","Crowd Pleasers"
6864,"crouzgod","Pandora Esports"
343,"crovex","Ovation eSports"
2699,"crow","ZETA DIVISION"
10163,"Crow",""
5319,"CRØW","RabidRabbits"
15954,"Crowman","Team Aquiver"
9309,"crown","Lobos E-sports"
11325,"crown","vst"
10414,"Crown","We Knep The Meta"
3635,"CrowN",""
6857,"Croxc",""
14500,"Crucial",""
10942,"Crude",""
5326,"Crue",""
460,"Cruel","Team Hydro"
3600,"CruiserGOD","OnlyFriends"
14823,"crunchies","Samurais in Business Suits"
2558,"Crunchy","Soniqs"
15790,"Crunchy","HuaTua"
8314,"CrushKz","lightning.gg"
12028,"cruxie","O.O.D.A Loopers"
7235,"cruzer","Nova"
18505,"Cruzi",""
7026,"cruzii","ACE"
4666,"cruzyyy","Monarch"
4406,"CruZz","The Red Lotus"
3642,"crws","X10 Esports"
5472,"Cryces",""
932,"CryingG","UBITEAM"
16659,"Crynh","Very Laze"
12492,"cryo","INTERPOL"
1802,"Cryocells","SoaR Gaming"
17875,"Crypta","WLGaming Esports Female"
770,"Cryptic","JMNY6"
18402,"Cryptid","Skull Cracker Fem"
12732,"CryptiK","Mindfreak"
10264,"cryptX","Company 8"
134,"Cryst4l",""
2956,"Cryy","Galaxy Carrots"
16983,"CRZ isa","Cruzeiro Esports"
13896,"CRZY","Duck Gaming"
6931,"cs","Boulette Toxic"
15919,"csTzin","ICE Esports"
4770,"CTC","NoOrgYet"
8141,"cTrL","Aldeia"
5596,"ctrrlz / Vinny",""
7126,"Cuack","Team Blaze"
5120,"Cuaky","Atún con Cebolla"
12400,"Cucu","Uns Random ae"
804,"Cud","Bigetron Astro"
3497,"cuda","Team GMM"
9118,"cudd","LG Frost"
14436,"Cudi","My Queen"
7123,"Cueca","Exit to Site"
13987,"Cuervo","Injected Sheesh"
7950,"CUGI","Starlan Gaming Club"
12044,"CuhChow","Rice Ball Gang"
2165,"Cukijas",""
17814,"Cupidy",""
2855,"cuppycake","FEARUS"
18653,"CurieuZe","RAS"
12593,"curio","No Org No Pracc"
8490,"Curly","Peen Clan"
3773,"curry","T1"
4321,"Curry_",""
14373,"CurryFrags","RGB Gaming"
7726,"CurryMonster","Conor's BBs"
9765,"CURRY REI DE ITU","FavelaVenceu"
1115,"Cursed","Excelsa"
10310,"CurseD","Predatory E-Sports"
11902,"CURSED","UAB Kvadratine Galva"
13037,"cursedpanda","callmesir"
17056,"Cursiv3","Old Man Gaming"
4361,"Curtimus","Team Dexterity 2"
2172,"Curve","Daytrade Gaming"
1742,"cutefatboy","BIG BOY'S CLUB"
11231,"Cuten00b","MissFits"
4252,"CuzPuncakes","Fluid Gaming"
17336,"cwaudia","Wanderlust"
6532,"CX1","Venecos Gaming"
14939,"cxddy","Team Sloniki"
4067,"cxy0714","Totoro Gaming"
5221,"Cy0","Elite Mx Esports"
16918,"Cyao","Fractal"
3242,"Cybe8",""
15882,"Cybell",""
15273,"cyber","MeowMeow"
6128,"CybinH","Folouers Esports"
10418,"Cyborg",""
8656,"cyclonecs","GamerDuderGuys"
11914,"cycloo","Esport Szombathely"
9901,"cyd0v","Running Dogs"
9642,"CyderX",""
13491,"Cymbalta",""
15293,"Cyndaquil","Surf Esports"
6340,"cyngee","Team ARTIC"
11229,"cynicalwindmill","WolFEs"
5998,"cyO","Manaus FC"
6220,"cypher7","WallWay"
17177,"cyreX","Outset Esports"
10023,"Cytosine","FOXY"
12977,"CyvOph","Exalty"
10072,"Cyy","Orbit"
9758,"CZK","INIMIGOS DA HP"
6589,"CZwc","Myschief"
9202,"czysix","onliner$"
4094,"C霉包 彩虹霉霉","Team Weibo"
2851,"d00mbr0s","FunPlus Phoenix"
10794,"D0bbY",""
550,"D0dz","R!OT Gaming"
18594,"d0llie","Socks Up"
4908,"D0m1nusDam","Big Gorilla Army"
5649,"d0n","Sector One"
5085,"D0nRamonM0d0Sex0","AURA ESPORTS"
1879,"d0rf","Team Big BAAM"
7262,"d0rrestjin","Ehbit Gaming"
16907,"d0xs","Action PH"
1579,"D1E",""
16496,"D1k3t","Leteam"
1970,"d1msumboi","The Mafia"
3395,"D1RK","PCG"
379,"d1srupt","DR Esports"
17610,"D1V1NE","Team Alpha Esports"
3135,"d3ffo","Gambit Esports"
904,"D3FUSE","maybegokill"
5217,"D3NiED","Elite Mx Esports"
15844,"d3rn","ALTITUDE"
12144,"D3V","Slaughter House"
17170,"D3vYzE","Regal E-Sports"
16054,"D3XT3R","Namak Boys"
5099,"D4ndrums","ICE FURY ESPORTS"
5051,"D4NI3L3","Ignist Esports"
15478,"D4nny","Mjestic Clan"
2261,"D4nny72","Humanity Legend"
97,"D4nTe",""
15174,"d4rk",""
4386,"d4rst4y","Raíz-Equipo Esport Club"
8388,"d4v41","Paper Rex"
2432,"D4ve2k","Esports Cyberathletes"
5621,"D4vidPe","UNKNOWN TEAM"
10221,"DA","Frat Frogs"
8071,"Daa",""
10842,"DAAAAAAAAAAAAAAA","ValorantEXEC"
3158,"DaanvGG","RISE (EU)"
16025,"Daar","Sneaker Daily Meloner"
13827,"daaT","TEAM KICK IT"
8209,"Daav","Cerberus E-Sports (BR)"
9176,"Daavee","Inaequalis"
2269,"dabearsniner",""
12743,"daBenjamin","First Time"
11542,"Dabi","SACERS"
1772,"DABLIW",""
8712,"DaBomb","Dirty Gaming"
6651,"DaDaDa","Like A Gangster"
15684,"Daddie","META Southrons"
9208,"Daddy","Raptor Esport"
17508,"DaddyAlissa","Glitchpop Gals"
14781,"DADDYDERICK","SPEDS"
12982,"Daebaku","Beneluxjes"
11394,"DaeeOP",""
8288,"Daeger","Value Team Latam"
745,"DaeGi","Klaus"
15377,"DaeHoon","ELNiS Esports"
2203,"Daek","Dragones Carolina"
14837,"daeroN","Team Plague"
6168,"daezinhosickboy","Meninos do Shopping"
4174,"DaFF","Outlaws (RU)"
17884,"Daffy","E-Natolian Sports Club Fem"
7335,"Dafit","Budget Aimers"
4641,"Daft",""
10953,"daftnikolf",""
10658,"dafuq","KATJIETKI"
12187,"dagger","Hypothermia"
5156,"DaggerCat","Zanarkand"
8203,"dagger dance","Enigma (BR)"
8224,"DagN1","GLADIATORS BLACK"
12540,"dago","Xyth Gaming"
12013,"Dagr1s","Astral (NA)"
576,"DAGS","DFT Revitalize"
5429,"dagz","Bullets Gaming"
15779,"DahDah","WHAAN WHAAN Esport"
8791,"DAIBAIB","shtrihcod"
502,"Daicalem","CERBERUS Esports"
4205,"Daid","FORMULA 1"
4851,"DaiEnasi",""
5576,"daiki","Gamelanders Purple"
16551,"Daiki Aomine","BezBudushego"
3246,"Daikiest","Janus Licht Esports"
16420,"Daimony","Delete Kayo"
11009,"Daimyo","ZLoft Gaming"
9486,"Dain Eisenbein","OCB.Rage"
10576,"Daitan","ELO DELIVERY"
11518,"Daiyana","W7M Valkirias"
15867,"daiz","T.A.S"
2738,"dakeex",""
11869,"daki","The Lost Nation"
16943,"DaKleck0","xCeed"
18179,"DAKOTA","Zercus Lady"
417,"DALADAVVE",""
16857,"dalillne","Ravens"
7745,"Dalioss","Ath esport"
14141,"Dalkom","KunaInvicta"
15486,"Dallas","The Academy"
18107,"Dalmatianas","Aureole Esports"
14469,"dalp","LOSCRINGES"
5157,"Dalucard","Zanarkand"
4417,"dam","TAMU Maroon"
8790,"damage","shtrihcod"
15338,"Damage","Radiants With Attitude"
14718,"damage LAS",""
8482,"dambyme","The Sluggalinis"
4617,"damh","7even Team"
3513,"damiaton",""
12557,"Damien","Team QuestionMark TR"
1832,"Dammers","The Godfathers"
5569,"damn","Onslaught Gaming"
15625,"damnlinh","AKATSUKI Vietnam"
16003,"Damo","BTR"
9616,"DAMPHRA","ALFA Esport (EU)"
2560,"dan",""
14195,"Dan","Storm7"
9136,"Dan","Team Pacify"
5908,"DAN","Ronin Team"
4721,"dan1",""
15173,"dan9el",""
8911,"Dan9wf",""
17488,"Danah","ChatBanned"
9521,"DanDIYY","šmucky"
13553,"danee","SR Thanatos"
5118,"DanerWolf","La La Land"
2336,"DangBi","EGO"
5237,"Danger8","Pass Gaming"
4123,"danglerrr","Hysteria"
5983,"Dani","Vivo Keyd Athenas"
555,"Dani","Sum 2 Prove"
18526,"DaNi","TENSTAR Vulcan"
11144,"dani bee","Invicta"
5200,"daniel","NewNations Gaming"
179,"Daniel0",""
18686,"DanielaGG","Dandelion (LATAM)"
3269,"Danielesflo","Pass Gaming"
14592,"Danii","Fatality NA"
14326,"Danii","The Powerpuff Girls"
9361,"Daniiel0707","Team Bullets"
14974,"Danillize","ZXC GAMING"
9518,"Danji","404 Multigaming Rookies"
11713,"Dankeler","Nope"
3122,"daNN",""
1108,"Dann","eGames.coach"
9305,"DannoLyon",""
5428,"Danntes","ICE FURY ESPORTS"
5163,"DannX","ESPE GANG"
7806,"Danny","Serenity E-Sport"
8412,"Danny","Hectic Habibs"
13428,"Danny","Olympus"
6149,"dannyrocks","StrigiManse"
12975,"DannySAN",""
9919,"DannySteel","Damn I Love Fwogs"
16299,"DANNYTO","Activat3D Esports"
2775,"dannyyoo","DrAgOnZz"
4171,"Dante","komand04ka"
7685,"Dante","W+MOUSE1"
5722,"daNteb","Cows in Pyjamas"
5015,"dantlex5","Sinma eSports"
12314,"Danwoooo","Fractal"
7286,"DanX","Sons of Death"
10285,"Danyaaa","Infinite Skill"
16504,"DANYANOJ",""
5360,"DanyGS","TacoEsport"
17237,"DANZERA","NO ORG v1"
6088,"danzo","Stardust Crusaders"
12345,"DaO","SwioN Gaming"
8688,"dap1kun","BibleThump"
724,"dapr","Sentinels"
1082,"daps",""
5010,"Darblazz","AZTEC ESPORTS"
12583,"Daren","NONAMERS"
12354,"darg0n","Team XANAX"
16620,"darianlul","Aspyre Entertainment"
14064,"dAriX","AlphA"
9039,"DarixoT","SUS Squad"
6446,"Dark","get coached"
6291,"Dark","AUKA Gaming"
7611,"dark0sek","capri sun"
2632,"dark2h","Offenders"
1435,"Dark3st","Nemesis"
8390,"DarkAlien312","BlackBulls"
3906,"Darke","Team Novelty"
9394,"Darker","CNG Esports"
8789,"Darkii","ValorantEXEC"
4499,"Darking","Phinance G"
565,"Darkkis","Only One Word"
15949,"DarKkKy","Team Exploit"
7032,"Darklight","Binghamton Bearcats"
7593,"DarkLight","Stunned5"
4918,"DarknessGod","Boss Gold"
6225,"Darkness mx","Mexirica"
10114,"DarknessOfLove","UndeRank"
16441,"darknesspho","Axolotl"
7940,"Darkoh","Wolfix Gaming"
14279,"DarKooh",""
16152,"darkpsn","psyhiatryk"
9669,"Dark Solar","FullOption"
5117,"DarkSummers","La La Land"
13063,"darkwe6",""
13302,"Darkwing","Karasuno"
10419,"Dark Wolf","Wolfix Gaming"
14449,"DarKxD","Generation X Gamers"
7318,"DARKYGOSU","Chameau maléfique"
15940,"DarkZ","Tr4sh Esports"
8336,"DarkzeraNTC","switch the game"
3803,"darley","Dallas Vandetta"
1238,"Darrick","Eternal Fire"
8466,"darthcarlols90","i_notscaredscape_staircase"
16494,"DarthGlor","Black Flower"
8170,"DaruK1ng","Vira Lata Caramelo"
15560,"darutaru","Doubt the theory"
11879,"DARZACQ","chord"
15378,"daS (deleted)",""
5303,"dase03","TIBURONES GAMING"
14537,"dash","Aerstream Esports"
9227,"dash","Arcana"
11800,"dash","NOX Esports"
15885,"DASH","Reckoning Infinity"
7010,"dashDevv","White Lotus eSports"
12871,"Dashicle","Cyberbullies"
10668,"DashV","Radiance View"
8599,"DaSpoon","sadHours"
17381,"DastaNIzn0GouD","Infamous Esports"
17715,"Daster","Game Over"
6887,"Dasward","Intense Gaming"
2313,"dathuaaN","BK ROG Esports"
14180,"Dati","SuperMassive Blaze Female"
12838,"datoZZZZ","FDP Esports"
7456,"Datte","Rot'Eight Gaming"
1846,"Dauerrr","Botafogo eSports"
4559,"dav",""
12399,"dav1","Just4fame"
9242,"dav1gcs","Miami pitingos"
5909,"Dav1lusa","Ronin Team"
2611,"Dav1Ols","Jasvula"
13771,"Davca","Cataclysm Team"
18821,"dave","GOLDEN GEESE"
9154,"Daveeski","stay Focused"
2773,"Daveeys","Infinity Esports"
7210,"DAVEPACH","Atlacatl Esports"
6308,"David","KWe 5ense"
5323,"davidcoru98","RabidRabbits"
1461,"Davidp","Giants Gaming"
5165,"DavidV","Barracuda E-Sports"
7613,"DaviH","Macacos Bovinos"
5310,"Davile","Nova"
17706,"davo","Optica Mix"
1083,"Davsa",""
2824,"Davud","AXIBYTE Esports"
6536,"Dawin","ZaPs Clan"
1038,"dawn","T1 Academy"
1636,"Dawn",""
6808,"dawn7","Moscow Five jr"
7731,"Dawnelele","Radiant Comedy Club"
4164,"dawny",""
16697,"D A X","Team Nasi Lemak"
14857,"daxen","iNCREDIBLES"
6389,"Daxos","Reborn Fury"
11875,"Daxtersit0","Prominence"
14192,"Daxuus",""
8201,"Dayan","KIYOI E-sports"
10292,"DAYANAMIYORUM","Nerf Bucky"
11584,"DayatNEKAT",""
16790,"DAYDREAM","Baking Company"
11629,"DAYDREAM"," Esport Empire"
13892,"dayfUU","parisians"
10113,"daynos","Team Solace"
9170,"Dayos","Karutis"
6383,"Days",""
16638,"Dayton","White Lotus eSports"
15292,"Dayvid","East Hill"
17603,"Dazai","D6"
2065,"Dazai","TheReal Valhalla"
1765,"DaZeD",""
14058,"Dazlly","Piercer Esports"
7698,"Dazza","ValoTeleTubbies"
3114,"Dazzl","maybegokill"
2489,"dazzLe","Luminosity Gaming"
10190,"Dazzle","Team Credit"
18657,"Dazzle","E-Natolian Sports Club Fem"
12392,"DBE FURY","Revense E-sports"
4274,"DBK",""
9822,"dbstheprodigy","AUTHORITY"
13609,"DCBWTF","FW Esports"
321,"Dcop","TSM Academy"
7589,"DcTzr",""
6599,"DDcream","LFT (KR)"
8321,"ddderio","F11"
17230,"ddnbot","Matou Pixou Saiu Bunando"
9837,"DdW5","Nyx Pro Gaming"
8643,"ddzA","All Knights"
4294,"DeadFox","HEET"
1436,"DeadInk","Galakticos"
16218,"Deadless","logicialat"
17674,"Deadly10","Weird Esports"
4196,"dead plug","+w party"
17259,"DEADSHOT","Crash Landin on You"
5409,"DEADSHOT",""
16655,"Deadsouz","Very Laze"
3396,"deafmute","Underdog"
3905,"deag to radiant","Synergy and Friends"
14444,"Death01","DingFeng Gaming"
13505,"DeathF1sh",""
342,"DEATHMAKER","Velocity Gaming"
4530,"DeathWish","All Victory Awakening"
13129,"Death 剣","FIREPOWER"
18754,"deb0west","SYND"
5886,"Debiasi",""
18234,"DEBORATORNILIO","vavalindas"
2070,"debout",""
6740,"Dec1de","Idiot Party"
3745,"DeCapitate",""
14163,"december","NMG Indigo"
12360,"Decent",""
13899,"decipLe",""
17343,"declaration","Wildfire Sphinx"
8162,"deco","Juntei5"
6130,"decow1","badcovid"
11673,"Decoy","Karasuno Saudi Arabia"
9764,"Dedel",""
17267,"Dedexu","Hope Hunters"
6185,"Dedez","FALTAM 2 MIN"
8879,"DedrY","Team Mystery"
8509,"dee","Sanguine"
18254,"Dee7","Team Portugal"
12212,"Deefait",""
18492,"deegz",""
13149,"deeJ","PROJETO RENEGADOS"
3783,"deeker13","Saber"
17739,"DeepMans",""
7643,"DeepX","LFO"
169,"Deer","unreal"
753,"deeru","TDI"
11377,"Deet","Team NoCry"
15894,"DEFAULT3R","Kill 2 Win"
4505,"Defcon","Royal"
17438,"Deff","Elementals"
14959,"Deff","BOTSVLR"
11044,"Def J","Team BYE"
5572,"Deformity",""
15394,"defy","Hashira"
3882,"Defy","dominance"
15353,"Degel","Apes Together Strong"
7060,"Degoxx1","NUMB"
11665,"Degreat",""
10653,"Deh9","Hollywood"
7772,"DeifyGG","Ferrari Peek (2)"
9905,"deigara","9z Team"
15340,"Deimos","Radiants With Attitude"
16371,"deimoszz","ELSO"
327,"Deitu","PillowBangers"
7028,"deity","ACE"
15634,"Deizy","ISellPower"
788,"dejabrew",""
3869,"deJavu",""
7851,"Dejps","iRubbix"
12979,"dek","GOLDEN GEESE"
1809,"dek","INFLAMES GAMING"
299,"DEKATORA",""
3050,"DEKEN",""
8366,"DekJ","SEMORGG"
5694,"Deknar","Unkind"
15658,"Dekop0n7","Shimada Family"
12131,"Deku","Chillin in Space"
13568,"Deku","AD Infinitum MORPHEUS"
183,"Deku","Armory Gaming"
9105,"deky","Retail Row"
333,"delave",""
10635,"Delaxiel","PARÇA"
6789,"DelayNoMore",""
5134,"Delays","ImmenZEsport"
9957,"deLb","Alter Ego"
17594,"DelBisky","Fulcrum Valkyrie"
347,"Delend","47 Gaming"
12275,"おかぴ (deleted)",""
670,"delevingne","NoOrgYet"
11211,"déLexi","Kami's Retirement Home"
1647,"delezyh",""
9981,"Delhas","Earthquake Team"
8623,"Delight","Godset"
10014,"Deliver","Swagoi"
13074,"dellovvem",""
1910,"DellTero",""
1926,"deLonge","Miami pitingos"
13775,"delorean","Nordic Legends"
18502,"DeLp4n","Lethal Esports"
16627,"Delphlex","Magma"
7995,"delroo","TwistedMinds"
4039,"delta","Bababoey"
15651,"Delta","NEXUS"
18837,"Delta","INS4NE"
9193,"DELTA RASTA (deleted)",""
11014,"DeLtaZ","Estevandor"
3537,"Delus1on","Wanderers Esports"
11808,"delusioN","GrandSpirit"
17707,"delusional","Los Cancelados"
4542,"Deluxxe","Thrifty"
3535,"Delz1k","KRÜ Esports"
4581,"deM0","SG esports"
8912,"dEMA",""
15050,"Dembele","Z11"
8016,"demek","GREECE"
6716,"dementor",""
11852,"Demetri",""
2060,"demha",""
13436,"Demha (deleted)",""
3562,"demigod","Reven Esports"
16938,"Demise","RedMonk Junior"
6299,"Demito","MZ team esports"
7350,"Demiurge","Budget Aimers"
934,"demo",""
6439,"Demo","Pirate Nation"
16618,"demon","Aspyre Entertainment"
15680,"Demon","META Southrons"
9735,"Demon","Apollo Team"
5133,"Demond","ImmenZEsport"
14835,"DEMONNNNNNNNNNNN (deleted)",""
16597,"demonseed","Double Vision"
13277,"demon time","University at Buffalo"
5194,"Demonweasel","le panes"
